#time,accel_x,accel_y,accel_z
2395.551517,-4441.235652,444.123565,-79520.712692
2395.554069,-2220.617826,0.000000,-77988.521696
2395.556620,-3701.029710,3404.947333,-77528.864398
2395.559172,-5773.606348,1628.453072,-78448.178995
2395.561723,-4737.318029,1628.453072,-79367.493593
2395.564275,-3701.029710,444.123565,-79061.055394
2395.566826,-740.205942,2220.617826,-78754.617194
2395.569378,-5329.482782,-444.123565,-78754.617194
2395.571929,1184.329507,4589.276840,-76915.987999
2395.574481,-1036.288319,-1480.411884,-78294.959896
2395.577032,2368.659014,2368.659014,-78294.959896
2395.579584,6957.935855,1480.411884,-77988.521696
2395.582135,296.082377,592.164754,-77988.521696
